,dataset,game_id,date,player_id,player,position,home_team,away_team,venue,starter,minutes,field_goals,field_goals_attempts,3_point,3_point_attempts,free_throw,free_throw_attempts,offensive_rebound,defensive_rebound,total_rebound,assists,personal_fouls,steals,turnovers,blocks,points,usage_rate,days_rest
13438,NBA 2021-2022 Regular Season,22100634,01-14-2022,202362.0,Lance Stephenson,F,Indiana,Phoenix,H,N,10.42,1.0,6.0,1.0,4.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,33.636894607365385,1.0
13439,NBA 2021-2022 Regular Season,22100634,01-14-2022,1629052.0,Oshae Brissett,F-G,Indiana,Phoenix,H,N,15.8,3.0,8.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,6.0,28.151420179973925,1.0
13440,NBA 2021-2022 Regular Season,22100634,01-14-2022,1630537.0,Chris Duarte,G,Indiana,Phoenix,H,N,25.3,2.0,9.0,0.0,5.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,7.0,23.980114094176045,5.0
13441,NBA 2021-2022 Regular Season,22100634,01-14-2022,1630613.0,Duane Washington Jr.,G,Indiana,Phoenix,H,N,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13442,NBA 2021-2022 Regular Season,22100634,01-14-2022,1630543.0,Isaiah Jackson,F,Indiana,Phoenix,H,N,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13443,NBA 2021-2022 Regular Season,22100634,01-14-2022,1629048.0,Goga Bitadze,C-F,Indiana,Phoenix,H,N,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13444,NBA 2021-2022 Regular Season,22100635,01-14-2022,1628369.0,Jayson Tatum,F-G,Boston,Philadelphia,R,Y,32.25,7.0,17.0,2.0,7.0,4.0,4.0,1.0,10.0,11.0,5.0,3.0,0.0,7.0,0.0,20.0,36.19756902971967,1.0
13445,NBA 2021-2022 Regular Season,22100635,01-14-2022,201143.0,Al Horford,C-F,Boston,Philadelphia,R,Y,17.35,2.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,5.0,15.671661283160802,1.0
13446,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629057.0,Robert Williams III,C-F,Boston,Philadelphia,R,Y,31.48,6.0,8.0,0.0,0.0,0.0,0.0,4.0,10.0,14.0,1.0,3.0,0.0,1.0,1.0,12.0,12.956003332092116,1.0
13447,NBA 2021-2022 Regular Season,22100635,01-14-2022,1627759.0,Jaylen Brown,G-F,Boston,Philadelphia,R,Y,32.02,7.0,18.0,2.0,9.0,5.0,6.0,0.0,2.0,2.0,1.0,4.0,0.0,5.0,0.0,21.0,36.28774312127428,1.0
13448,NBA 2021-2022 Regular Season,22100635,01-14-2022,203471.0,Dennis Schroder,G,Boston,Philadelphia,R,Y,25.48,0.0,6.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,15.793442638500904,1.0
13449,NBA 2021-2022 Regular Season,22100635,01-14-2022,1626196.0,Josh Richardson,G,Boston,Philadelphia,R,N,18.12,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,9.70368740121246,1.0
13450,NBA 2021-2022 Regular Season,22100635,01-14-2022,202683.0,Enes Freedom,C,Boston,Philadelphia,R,N,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.283856561145409,1.0
13451,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629684.0,Grant Williams,F,Boston,Philadelphia,R,N,13.98,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,12.966300584780155,1.0
13452,NBA 2021-2022 Regular Season,22100635,01-14-2022,1630202.0,Payton Pritchard,G,Boston,Philadelphia,R,N,24.4,7.0,10.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,17.0,20.429894507453817,1.0
13453,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629641.0,Romeo Langford,G-F,Boston,Philadelphia,R,N,16.4,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.958146046717265,1.0
13454,NBA 2021-2022 Regular Season,22100635,01-14-2022,1630174.0,Aaron Nesmith,G-F,Boston,Philadelphia,R,N,9.28,4.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,10.0,26.56526721533493,1.0
13455,NBA 2021-2022 Regular Season,22100635,01-14-2022,1628981.0,Bruno Fernando,F-C,Boston,Philadelphia,R,N,2.72,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,23.99146969966234,1.0
13456,NBA 2021-2022 Regular Season,22100635,01-14-2022,1630271.0,Brodric Thomas,G,Boston,Philadelphia,R,N,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.660742846987734,1.0
13457,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629680.0,Matisse Thybulle,G-F,Philadelphia,Boston,H,Y,28.4,3.0,6.0,1.0,3.0,1.0,4.0,0.0,4.0,4.0,1.0,2.0,5.0,0.0,2.0,8.0,12.490945674044262,1.0
13458,NBA 2021-2022 Regular Season,22100635,01-14-2022,202699.0,Tobias Harris,F,Philadelphia,Boston,H,Y,39.15,7.0,15.0,1.0,6.0,2.0,2.0,2.0,7.0,9.0,2.0,3.0,1.0,2.0,0.0,17.0,20.87794198139025,1.0
13459,NBA 2021-2022 Regular Season,22100635,01-14-2022,203954.0,Joel Embiid,C-F,Philadelphia,Boston,H,Y,32.4,7.0,15.0,2.0,7.0,9.0,9.0,1.0,12.0,13.0,6.0,2.0,1.0,2.0,1.0,25.0,29.573192239858894,1.0
13460,NBA 2021-2022 Regular Season,22100635,01-14-2022,203552.0,Seth Curry,G,Philadelphia,Boston,H,Y,36.15,5.0,12.0,5.0,9.0,2.0,2.0,0.0,2.0,2.0,7.0,2.0,1.0,4.0,1.0,17.0,21.34597905552262,1.0
13461,NBA 2021-2022 Regular Season,22100635,01-14-2022,1630178.0,Tyrese Maxey,G,Philadelphia,Boston,H,Y,37.98,8.0,16.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,23.0,20.317460317460316,1.0
13462,NBA 2021-2022 Regular Season,22100635,01-14-2022,1627788.0,Furkan Korkmaz,G-F,Philadelphia,Boston,H,N,27.08,3.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,14.24773158894281,1.0
13463,NBA 2021-2022 Regular Season,22100635,01-14-2022,1627777.0,Georges Niang,F,Philadelphia,Boston,H,N,17.82,1.0,6.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,18.77825877825877,1.0
13464,NBA 2021-2022 Regular Season,22100635,01-14-2022,203083.0,Andre Drummond,C,Philadelphia,Boston,H,N,15.6,4.0,5.0,0.0,0.0,1.0,2.0,3.0,5.0,8.0,2.0,4.0,1.0,1.0,0.0,9.0,20.16117216117216,1.0
13465,NBA 2021-2022 Regular Season,22100635,01-14-2022,1630198.0,Isaiah Joe,G,Philadelphia,Boston,H,N,2.72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.806722689075627,1.0
13466,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629718.0,Charlie Brown Jr.,G,Philadelphia,Boston,H,N,1.72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.578073089700997,1.0
13467,NBA 2021-2022 Regular Season,22100635,01-14-2022,1629619.0,Myles Powell,G,Philadelphia,Boston,H,N,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13468,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629631.0,De'Andre Hunter,F-G,Atlanta,Miami,R,Y,29.52,7.0,10.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,20.0,19.35444727581604,1.0
13469,NBA 2021-2022 Regular Season,22100636,01-14-2022,1628381.0,John Collins,F-C,Atlanta,Miami,R,Y,29.83,6.0,13.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,6.0,0.0,1.0,0.0,16.0,22.33552318861609,1.0
13470,NBA 2021-2022 Regular Season,22100636,01-14-2022,203476.0,Gorgui Dieng,C,Atlanta,Miami,R,Y,15.35,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,1.0,2.0,8.75103310807526,1.0
13471,NBA 2021-2022 Regular Season,22100636,01-14-2022,203992.0,Bogdan Bogdanovic,G,Atlanta,Miami,R,Y,22.77,1.0,7.0,1.0,6.0,4.0,4.0,1.0,2.0,3.0,5.0,4.0,0.0,1.0,0.0,7.0,19.192574676026982,1.0
13472,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629027.0,Trae Young,G,Atlanta,Miami,R,Y,34.7,7.0,13.0,3.0,7.0,7.0,7.0,0.0,3.0,3.0,9.0,4.0,0.0,4.0,0.0,24.0,25.91079186201557,1.0
13473,NBA 2021-2022 Regular Season,22100636,01-14-2022,1630168.0,Onyeka Okongwu,F-C,Atlanta,Miami,R,N,16.13,2.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,6.0,1.0,4.0,1.0,3.0,2.0,5.0,17.54402198554654,1.0
13474,NBA 2021-2022 Regular Season,22100636,01-14-2022,1627789.0,Timothe Luwawu-Cabarrot,G-F,Atlanta,Miami,R,N,17.38,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,12.88150730810848,1.0
13475,NBA 2021-2022 Regular Season,22100636,01-14-2022,201568.0,Danilo Gallinari,F,Atlanta,Miami,R,N,34.0,5.0,12.0,3.0,6.0,5.0,5.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,18.0,20.01755926251097,1.0
13476,NBA 2021-2022 Regular Season,22100636,01-14-2022,1628989.0,Kevin Huerter,G-F,Atlanta,Miami,R,N,27.02,6.0,14.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,15.0,25.586353944562894,1.0
13477,NBA 2021-2022 Regular Season,22100636,01-14-2022,1626153.0,Delon Wright,G,Atlanta,Miami,R,N,13.3,2.0,3.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,8.0,16.025137470542024,1.0
13478,NBA 2021-2022 Regular Season,22100636,01-14-2022,202710.0,Jimmy Butler,F,Miami,Atlanta,H,Y,32.55,7.0,13.0,0.0,0.0,9.0,9.0,1.0,2.0,3.0,10.0,2.0,2.0,2.0,1.0,23.0,26.57852849958823,10.0
13479,NBA 2021-2022 Regular Season,22100636,01-14-2022,200782.0,P.J. Tucker,F,Miami,Atlanta,H,Y,32.55,5.0,8.0,3.0,5.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,17.0,15.083595287741,1.0
13480,NBA 2021-2022 Regular Season,22100636,01-14-2022,1630209.0,Omer Yurtseven,C,Miami,Atlanta,H,Y,27.5,7.0,9.0,0.0,0.0,3.0,5.0,3.0,8.0,11.0,4.0,3.0,0.0,1.0,0.0,17.0,20.242806774974078,1.0
13481,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629622.0,Max Strus,G-F,Miami,Atlanta,H,Y,20.35,6.0,9.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,20.180024476602423,1.0
13482,NBA 2021-2022 Regular Season,22100636,01-14-2022,200768.0,Kyle Lowry,G,Miami,Atlanta,H,Y,36.02,4.0,9.0,3.0,6.0,2.0,2.0,1.0,3.0,4.0,8.0,4.0,1.0,3.0,2.0,13.0,16.31607704211644,1.0
13483,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629639.0,Tyler Herro,G,Miami,Atlanta,H,N,31.82,7.0,16.0,4.0,8.0,6.0,6.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,24.0,31.03135029980905,1.0
13484,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629130.0,Duncan Robinson,F,Miami,Atlanta,H,N,18.02,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.596439106527181,1.0
13485,NBA 2021-2022 Regular Season,22100636,01-14-2022,203473.0,Dewayne Dedmon,C,Miami,Atlanta,H,N,14.25,4.0,6.0,0.0,0.0,4.0,4.0,3.0,5.0,8.0,0.0,4.0,0.0,3.0,0.0,12.0,34.45410713094523,1.0
13486,NBA 2021-2022 Regular Season,22100636,01-14-2022,1629216.0,Gabe Vincent,G,Miami,Atlanta,H,N,6.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.517179170764402,1.0
13487,NBA 2021-2022 Regular Season,22100636,01-14-2022,1628997.0,Caleb Martin,F,Miami,Atlanta,H,N,20.88,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0,10.926551141412816,1.0
13488,NBA 2021-2022 Regular Season,22100637,01-14-2022,203952.0,Andrew Wiggins,F,Golden State,Chicago,R,Y,27.65,8.0,11.0,3.0,5.0,2.0,4.0,0.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,21.0,20.419593848517334,0.0
13489,NBA 2021-2022 Regular Season,22100637,01-14-2022,203490.0,Otto Porter Jr.,F,Golden State,Chicago,R,Y,19.2,4.0,9.0,1.0,2.0,0.0,0.0,2.0,5.0,7.0,6.0,1.0,5.0,0.0,0.0,9.0,20.74115044247787,0.0
13490,NBA 2021-2022 Regular Season,22100637,01-14-2022,1626172.0,Kevon Looney,F,Golden State,Chicago,R,Y,24.15,4.0,5.0,0.0,0.0,2.0,2.0,6.0,6.0,12.0,4.0,2.0,0.0,0.0,0.0,10.0,10.77337437475952,0.0
13491,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629673.0,Jordan Poole,G,Golden State,Chicago,R,Y,28.5,8.0,19.0,5.0,9.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0,22.0,33.286756714795835,0.0
13492,NBA 2021-2022 Regular Season,22100637,01-14-2022,201939.0,Stephen Curry,G,Golden State,Chicago,R,Y,27.62,7.0,15.0,4.0,10.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,19.0,27.042094672963675,0.0
13493,NBA 2021-2022 Regular Season,22100637,01-14-2022,2738.0,Andre Iguodala,G-F,Golden State,Chicago,R,N,10.63,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,20.31318942049134,0.0
13494,NBA 2021-2022 Regular Season,22100637,01-14-2022,1627814.0,Damion Lee,G-F,Golden State,Chicago,R,N,26.7,4.0,8.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,11.0,16.373338636438966,0.0
13495,NBA 2021-2022 Regular Season,22100637,01-14-2022,202357.0,Nemanja Bjelica,F,Golden State,Chicago,R,N,23.85,3.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,7.0,2.0,0.0,0.0,1.0,6.0,9.2762657464611,0.0
13496,NBA 2021-2022 Regular Season,22100637,01-14-2022,1630228.0,Jonathan Kuminga,F,Golden State,Chicago,R,N,25.6,10.0,12.0,2.0,4.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,1.0,0.0,3.0,25.0,23.78318584070796,0.0
13497,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629308.0,Juan Toscano-Anderson,F,Golden State,Chicago,R,N,14.1,3.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,21.96698675704512,0.0
13498,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629185.0,Chris Chiozza,G,Golden State,Chicago,R,N,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,7.374631268436577,0.0
13499,NBA 2021-2022 Regular Season,22100637,01-14-2022,1628972.0,Troy Brown Jr.,G-F,Chicago,Golden State,H,Y,27.17,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,6.487626836700033,1.0
13500,NBA 2021-2022 Regular Season,22100637,01-14-2022,201942.0,DeMar DeRozan,G-F,Chicago,Golden State,H,Y,29.05,5.0,10.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,7.0,1.0,1.0,1.0,0.0,17.0,21.358562838521603,1.0
13501,NBA 2021-2022 Regular Season,22100637,01-14-2022,202696.0,Nikola Vucevic,C,Chicago,Golden State,H,Y,29.73,9.0,13.0,1.0,4.0,0.0,0.0,2.0,12.0,14.0,5.0,1.0,0.0,2.0,3.0,19.0,22.233705998125615,1.0
13502,NBA 2021-2022 Regular Season,22100637,01-14-2022,203897.0,Zach LaVine,G-F,Chicago,Golden State,H,Y,3.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.483627560420675,1.0
13503,NBA 2021-2022 Regular Season,22100637,01-14-2022,1628366.0,Lonzo Ball,G,Chicago,Golden State,H,Y,23.6,5.0,12.0,4.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,5.0,0.0,15.0,32.564917806258045,1.0
13504,NBA 2021-2022 Regular Season,22100637,01-14-2022,1630245.0,Ayo Dosunmu,G,Chicago,Golden State,H,N,31.8,0.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,8.148275694814958,1.0
13505,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629632.0,Coby White,G,Chicago,Golden State,H,N,28.63,9.0,17.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,20.0,29.24473980011927,1.0
13506,NBA 2021-2022 Regular Season,22100637,01-14-2022,1628035.0,Alfonzo McKinnie,F,Chicago,Golden State,H,N,19.42,3.0,7.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,7.0,17.88102871635868,1.0
13507,NBA 2021-2022 Regular Season,22100637,01-14-2022,1628396.0,Tony Bradley,C-F,Chicago,Golden State,H,N,14.53,0.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,17.833115422926063,1.0
13508,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629744.0,Matt Thomas,G,Chicago,Golden State,H,N,18.38,2.0,7.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,6.0,19.18050284582589,1.0
13509,NBA 2021-2022 Regular Season,22100637,01-14-2022,1629653.0,Devon Dotson,G,Chicago,Golden State,H,N,7.6,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,25.744525194734912,1.0
13510,NBA 2021-2022 Regular Season,22100637,01-14-2022,1630250.0,Marko Simonovic,C,Chicago,Golden State,H,N,6.55,3.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,42.51980723999405,1.0
13511,NBA 2021-2022 Regular Season,22100638,01-14-2022,1630596.0,Evan Mobley,C,Cleveland,San Antonio,R,Y,39.05,7.0,15.0,0.0,0.0,1.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,3.0,1.0,15.0,20.72976201546506,1.0
13512,NBA 2021-2022 Regular Season,22100638,01-14-2022,1628374.0,Lauri Markkanen,F-C,Cleveland,San Antonio,R,Y,33.53,4.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,1.0,1.0,1.0,8.0,7.497663228293847,1.0
13513,NBA 2021-2022 Regular Season,22100638,01-14-2022,1628386.0,Jarrett Allen,C,Cleveland,San Antonio,R,Y,31.52,7.0,11.0,0.0,0.0,3.0,5.0,3.0,13.0,16.0,2.0,2.0,1.0,2.0,0.0,17.0,20.20531435215381,1.0
13514,NBA 2021-2022 Regular Season,22100638,01-14-2022,1630205.0,Lamar Stevens,F,Cleveland,San Antonio,R,Y,31.15,4.0,9.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,8.0,12.697615610176026,1.0
13515,NBA 2021-2022 Regular Season,22100638,01-14-2022,1629636.0,Darius Garland,G,Cleveland,San Antonio,R,Y,37.35,11.0,25.0,4.0,8.0,6.0,6.0,0.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,32.0,32.128514056224894,1.0
13516,NBA 2021-2022 Regular Season,22100638,01-14-2022,1626224.0,Cedi Osman,F,Cleveland,San Antonio,R,N,23.85,5.0,12.0,2.0,5.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,14.0,26.7032078985278,1.0
13517,NBA 2021-2022 Regular Season,22100638,01-14-2022,1630171.0,Isaac Okoro,F-G,Cleveland,San Antonio,R,N,16.48,2.0,6.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,22.271790421435156,11.0
13518,NBA 2021-2022 Regular Season,22100638,01-14-2022,201567.0,Kevin Love,F-C,Cleveland,San Antonio,R,N,16.42,3.0,7.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,17.86212481032124,1.0
13519,NBA 2021-2022 Regular Season,22100638,01-14-2022,1629164.0,Brandon Goodwin,G,Cleveland,San Antonio,R,N,10.65,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,7.0,19.671099221024463,1.0
13520,NBA 2021-2022 Regular Season,22100638,01-14-2022,1629640.0,Keldon Johnson,F-G,San Antonio,Cleveland,H,Y,30.4,7.0,14.0,4.0,9.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,18.0,21.013293302454148,1.0
13521,NBA 2021-2022 Regular Season,22100638,01-14-2022,203926.0,Doug McDermott,F,San Antonio,Cleveland,H,Y,24.67,3.0,13.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,9.0,29.34649365952791,13.0
13522,NBA 2021-2022 Regular Season,22100638,01-14-2022,1627751.0,Jakob Poeltl,C,San Antonio,Cleveland,H,Y,32.82,0.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,2.0,4.0,2.0,1.0,3.0,0.0,6.4879556814402415,1.0
13523,NBA 2021-2022 Regular Season,22100638,01-14-2022,1630170.0,Devin Vassell,G-F,San Antonio,Cleveland,H,Y,28.03,4.0,11.0,2.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,5.0,2.0,3.0,0.0,10.0,21.27068053163155,1.0
13524,NBA 2021-2022 Regular Season,22100638,01-14-2022,1627749.0,Dejounte Murray,G,San Antonio,Cleveland,H,Y,35.63,14.0,23.0,1.0,4.0,1.0,3.0,2.0,12.0,14.0,8.0,3.0,0.0,2.0,0.0,30.0,31.45911562074288,1.0
13525,NBA 2021-2022 Regular Season,22100638,01-14-2022,1629022.0,Lonnie Walker IV,G-F,San Antonio,Cleveland,H,N,28.75,4.0,9.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,11.0,15.93862560557904,1.0
13526,NBA 2021-2022 Regular Season,22100638,01-14-2022,1628966.0,Keita Bates-Diop,F,San Antonio,Cleveland,H,N,17.97,4.0,6.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,9.0,16.589236931041526,1.0
13527,NBA 2021-2022 Regular Season,22100638,01-14-2022,1627854.0,Bryn Forbes,G,San Antonio,Cleveland,H,N,16.92,5.0,8.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,15.0,21.2431313726181,1.0
13528,NBA 2021-2022 Regular Season,22100638,01-14-2022,1629111.0,Jock Landale,C,San Antonio,Cleveland,H,N,14.83,1.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,12.405636245559442,1.0
13529,NBA 2021-2022 Regular Season,22100638,01-14-2022,1630563.0,Joshua Primo,G,San Antonio,Cleveland,H,N,10.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,20.782427253371186,1.0
13530,NBA 2021-2022 Regular Season,22100639,01-14-2022,1627827.0,Dorian Finney-Smith,F,Dallas,Memphis,R,Y,32.1,6.0,12.0,1.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,13.0,17.505801844021295,1.0
13531,NBA 2021-2022 Regular Season,22100639,01-14-2022,1628467.0,Maxi Kleber,F,Dallas,Memphis,R,Y,26.93,1.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,7.0,1.0,4.0,0.0,1.0,1.0,3.0,6.420477468000612,1.0
13532,NBA 2021-2022 Regular Season,22100639,01-14-2022,203939.0,Dwight Powell,F-C,Dallas,Memphis,R,Y,32.4,6.0,6.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,13.0,9.765843473156153,1.0
13533,NBA 2021-2022 Regular Season,22100639,01-14-2022,1628973.0,Jalen Brunson,G,Dallas,Memphis,R,Y,32.1,7.0,13.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,9.0,1.0,5.0,1.0,0.0,15.0,19.44490604828211,1.0
13534,NBA 2021-2022 Regular Season,22100639,01-14-2022,1629029.0,Luka Doncic,F-G,Dallas,Memphis,R,Y,31.75,12.0,22.0,0.0,6.0,3.0,4.0,1.0,12.0,13.0,10.0,2.0,0.0,6.0,0.0,27.0,40.51658989312214,1.0
13535,NBA 2021-2022 Regular Season,22100639,01-14-2022,203501.0,Tim Hardaway Jr.,G-F,Dallas,Memphis,R,N,25.78,5.0,14.0,3.0,9.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,16.0,26.425121231971698,1.0
13536,NBA 2021-2022 Regular Season,22100639,01-14-2022,1627737.0,Marquese Chriss,F,Dallas,Memphis,R,N,15.6,6.0,7.0,1.0,2.0,2.0,4.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,0.0,15.0,27.04387423335549,1.0
13537,NBA 2021-2022 Regular Season,22100639,01-14-2022,203493.0,Reggie Bullock,G-F,Dallas,Memphis,R,N,20.62,4.0,8.0,2.0,5.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,10.0,18.86676920367735,1.0
